Date and Time,Water Temperature (F),Est. Flow Rate[m^3/s]
9/18/17 7:02 PM,65.912,-0.007685397
9/18/17 7:05 PM,65.894,-0.012236568
9/18/17 7:08 PM,65.876,-0.009187292
9/18/17 7:08 PM,65.876,-0.009457698
9/18/17 7:11 PM,65.876,-0.009951967
9/18/17 7:14 PM,65.84,-0.009616753
9/18/17 7:17 PM,65.822,-0.011701244
9/18/17 7:20 PM,65.858,-0.009622415
9/18/17 7:23 PM,65.822,-0.012451019
9/18/17 7:26 PM,65.822,-0.021173785
9/18/17 7:29 PM,65.804,-0.023307036
9/18/17 7:32 PM,65.822,-0.021131356
9/18/17 7:35 PM,65.822,-0.020358425
9/18/17 7:38 PM,65.768,-0.022143303
9/18/17 7:41 PM,65.822,-0.02743668
9/18/17 7:44 PM,65.75,-0.022291453
9/18/17 7:47 PM,65.768,-0.020657891
9/18/17 7:50 PM,65.768,-0.014613137
9/18/17 7:53 PM,65.732,-0.017019044
9/18/17 7:56 PM,65.696,-0.011730123
9/18/17 7:59 PM,65.714,-0.011227492
9/18/17 8:02 PM,65.714,-0.009337765
9/18/17 8:05 PM,65.714,-0.011140768
9/18/17 8:08 PM,65.714,-0.008412001
9/18/17 8:11 PM,65.732,-0.004447333
9/18/17 8:14 PM,65.696,-0.005935058
9/18/17 8:17 PM,65.678,-0.002158301
9/18/17 8:20 PM,65.714,-0.002162056
9/18/17 8:23 PM,65.696,-0.006460613
9/18/17 8:26 PM,65.66,-0.011056969
9/18/17 8:29 PM,65.66,-0.012593607
9/18/17 8:32 PM,65.624,-0.017438354
9/18/17 8:35 PM,65.624,-0.016560402
9/18/17 8:38 PM,65.588,-0.020994229
9/18/17 8:41 PM,65.588,-0.024682646
9/18/17 8:44 PM,65.57,-0.024090388
9/18/17 8:47 PM,65.57,-0.015129224
9/18/17 8:50 PM,65.534,-0.015757196
9/18/17 8:53 PM,65.534,-0.020572413
9/18/17 8:56 PM,65.498,-0.022614634
9/18/17 8:59 PM,65.48,-0.024488996
9/18/17 9:02 PM,65.48,-0.016373687
9/18/17 9:05 PM,65.48,-0.016601351
9/18/17 9:08 PM,65.462,-0.011731569
9/18/17 9:11 PM,65.462,-0.010720117
9/18/17 9:14 PM,65.48,-0.004949112
9/18/17 9:17 PM,65.444,-0.006762269
9/18/17 9:20 PM,65.426,-0.00760846
9/18/17 9:23 PM,65.408,-0.008928263
9/18/17 9:26 PM,65.426,-0.01080783
9/18/17 9:29 PM,65.39,-0.009559227
9/18/17 9:32 PM,65.354,-0.012008704
9/18/17 9:35 PM,65.336,-0.013589316
9/18/17 9:38 PM,65.336,-0.023538923
9/18/17 9:41 PM,65.336,-0.025897563
9/18/17 9:44 PM,65.318,-0.025519339
9/18/17 9:47 PM,65.3,-0.01538508
9/18/17 9:50 PM,65.336,-0.016401821
9/18/17 9:53 PM,65.318,-0.023736846
9/18/17 9:56 PM,65.282,-0.022303652
9/18/17 9:59 PM,65.264,-0.015582862
9/18/17 10:02 PM,65.264,-0.019794381
9/18/17 10:05 PM,65.264,-0.015300002
9/18/17 10:08 PM,65.246,-0.017806764
9/18/17 10:11 PM,65.228,-0.020795566
9/18/17 10:14 PM,65.192,-0.02420834
9/18/17 10:17 PM,65.192,-0.021487805
9/18/17 10:20 PM,65.174,-0.020981643
9/18/17 10:23 PM,65.138,-0.024806308
9/18/17 10:26 PM,65.156,-0.02870064
9/18/17 10:29 PM,65.12,-0.029209681
9/18/17 10:32 PM,65.084,-0.03267869
9/18/17 10:35 PM,65.102,-0.026587222
9/18/17 10:38 PM,65.048,-0.024944884
9/18/17 10:41 PM,65.03,-0.025745381
9/18/17 10:44 PM,65.012,-0.020630963
9/18/17 10:47 PM,64.994,-0.019722223
9/18/17 10:50 PM,64.994,-0.016737925
9/18/17 10:53 PM,64.976,-0.010605503
9/18/17 10:56 PM,64.958,-0.015770734
9/18/17 10:59 PM,64.958,-0.015092993
9/18/17 11:02 PM,64.958,-0.013945513
9/18/17 11:05 PM,64.922,-0.014171509
9/18/17 11:08 PM,64.904,-0.018645603
9/18/17 11:11 PM,64.922,-0.021001569
9/18/17 11:14 PM,64.886,-0.018479288
9/18/17 11:17 PM,64.886,-0.027119181
9/18/17 11:20 PM,64.868,-0.026596074
9/18/17 11:23 PM,64.886,-0.026725596
9/18/17 11:26 PM,64.868,-0.024335178
9/18/17 11:29 PM,64.868,-0.018134443
9/18/17 11:32 PM,64.868,-0.021655673
9/18/17 11:35 PM,64.868,-0.024706461
9/18/17 11:38 PM,64.868,-0.026198886
9/18/17 11:41 PM,64.868,-0.020110861
9/18/17 11:44 PM,64.85,-0.013265149
9/18/17 11:47 PM,64.85,-0.011757503
9/18/17 11:50 PM,64.85,-0.016062083
9/18/17 11:53 PM,64.832,-0.01590524
9/18/17 11:56 PM,64.832,-0.012911997
9/18/17 11:59 PM,64.832,-0.013523261
9/19/17 12:02 AM,64.85,-0.018232793
9/19/17 12:05 AM,64.796,-0.012948876
9/19/17 12:08 AM,64.778,-0.012906733
9/19/17 12:11 AM,64.76,-0.011448261
9/19/17 12:14 AM,64.76,-0.019027433
9/19/17 12:17 AM,64.724,-0.020877163
9/19/17 12:20 AM,64.742,-0.012497121
9/19/17 12:23 AM,64.724,-0.015007653
9/19/17 12:26 AM,64.724,-0.00935596
9/19/17 12:29 AM,64.742,-0.011555641
9/19/17 12:32 AM,64.724,-0.012946229
9/19/17 12:35 AM,64.706,-0.016865031
9/19/17 12:38 AM,64.706,-0.017093952
9/19/17 12:41 AM,64.67,-0.010232962
9/19/17 12:44 AM,64.688,-0.015850928
9/19/17 12:47 AM,64.706,-0.019960126
9/19/17 12:50 AM,64.634,-0.026089119
9/19/17 12:53 AM,64.634,-0.026128469
9/19/17 12:56 AM,64.652,-0.027456257
9/19/17 12:59 AM,64.598,-0.024483358
9/19/17 1:02 AM,64.598,-0.011574898
9/19/17 1:05 AM,64.58,-0.006762205
9/19/17 1:08 AM,64.562,-0.00248686
9/19/17 1:11 AM,64.562,-1.39341E-05
9/19/17 1:14 AM,64.544,-0.001993171
9/19/17 1:17 AM,64.562,-0.005301343
9/19/17 1:20 AM,64.526,-0.00790465
9/19/17 1:23 AM,64.544,-0.016750547
9/19/17 1:26 AM,64.526,-0.016398238
9/19/17 1:29 AM,64.526,-0.014275188
9/19/17 1:32 AM,64.526,-0.012069732
9/19/17 1:35 AM,64.526,-0.009475666
9/19/17 1:38 AM,64.544,-0.011947811
9/19/17 1:41 AM,64.508,-0.007649931
9/19/17 1:44 AM,64.544,-0.013294688
9/19/17 1:47 AM,64.526,-0.016616344
9/19/17 1:50 AM,64.544,-0.023426229
9/19/17 1:53 AM,64.544,-0.023520273
9/19/17 1:56 AM,64.58,-0.023678655
9/19/17 1:59 AM,64.562,-0.03027965
9/19/17 2:02 AM,64.58,-0.021379613
9/19/17 2:05 AM,64.58,-0.018708777
9/19/17 2:08 AM,64.58,-0.01743028
9/19/17 2:11 AM,64.58,-0.015429193
9/19/17 2:14 AM,64.562,-0.025495039
9/19/17 2:17 AM,64.562,-0.020404184
9/19/17 2:20 AM,64.526,-0.014224012
9/19/17 2:23 AM,64.508,-0.019355153
9/19/17 2:26 AM,64.49,-0.012827392
9/19/17 2:29 AM,64.49,-0.013696531
9/19/17 2:32 AM,64.472,-0.009384014
9/19/17 2:35 AM,64.436,-0.00766814
9/19/17 2:38 AM,64.418,-0.008765107
9/19/17 2:41 AM,64.418,-0.008356302
9/19/17 2:44 AM,64.4,-0.006666314
9/19/17 2:47 AM,64.364,-0.002060356
9/19/17 2:50 AM,64.364,-0.000614266
9/19/17 2:53 AM,64.346,-0.009794741
9/19/17 2:56 AM,64.364,-0.014401128
9/19/17 2:59 AM,64.31,-0.011881816
9/19/17 3:02 AM,64.346,-0.009634025
9/19/17 3:05 AM,64.328,-0.0062261
9/19/17 3:08 AM,64.292,-0.009580188
9/19/17 3:11 AM,64.292,-0.011580119
9/19/17 3:14 AM,64.256,-0.017479724
9/19/17 3:17 AM,64.238,-0.017199242
9/19/17 3:20 AM,64.238,-0.018925114
9/19/17 3:23 AM,64.22,-0.008980722
9/19/17 3:26 AM,64.238,-0.009045873
9/19/17 3:29 AM,64.184,-0.010122907
9/19/17 3:32 AM,64.184,-0.00962746
9/19/17 3:35 AM,64.184,-0.004247425
9/19/17 3:38 AM,64.184,-0.003855171
9/19/17 3:41 AM,64.166,-0.004211178
9/19/17 3:44 AM,64.148,-0.004309844
9/19/17 3:47 AM,64.148,-0.003961586
9/19/17 3:50 AM,64.13,-0.009101416
9/19/17 3:53 AM,64.13,-0.00714214
9/19/17 3:56 AM,64.13,-0.010281175
9/19/17 3:59 AM,64.112,-0.007680314
9/19/17 4:02 AM,64.112,-0.00326163
9/19/17 4:05 AM,64.13,3.30702E-05
9/19/17 4:08 AM,64.094,-0.006294113
9/19/17 4:11 AM,64.094,-0.011647037
9/19/17 4:14 AM,64.058,-0.00804578
9/19/17 4:17 AM,64.094,-0.013345393
9/19/17 4:20 AM,64.058,-0.012185592
9/19/17 4:23 AM,64.04,-0.013912686
9/19/17 4:26 AM,64.058,-0.022181796
9/19/17 4:29 AM,64.022,-0.02141198
9/19/17 4:32 AM,64.004,-0.020542028
9/19/17 4:35 AM,64.004,-0.023651716
9/19/17 4:38 AM,63.968,-0.024307486
9/19/17 4:41 AM,63.968,-0.027389918
9/19/17 4:44 AM,63.95,-0.030728112
9/19/17 4:47 AM,63.95,-0.034301661
9/19/17 4:50 AM,63.932,-0.033760772
9/19/17 4:53 AM,63.932,-0.032308945
9/19/17 4:56 AM,63.95,-0.033987492
9/19/17 4:59 AM,63.914,-0.025473705
9/19/17 5:02 AM,63.932,-0.01617487
9/19/17 5:05 AM,63.932,-0.012835582
9/19/17 5:08 AM,63.914,-0.011316295
9/19/17 5:11 AM,63.932,-0.00908259
9/19/17 5:14 AM,63.932,-0.009224221
9/19/17 5:17 AM,63.932,-0.017019363
9/19/17 5:20 AM,63.914,-0.014607128
9/19/17 5:23 AM,63.932,-0.014551742
9/19/17 5:26 AM,63.896,-0.0103714
9/19/17 5:29 AM,63.878,-0.012344743
9/19/17 5:32 AM,63.914,-0.010918092
9/19/17 5:35 AM,63.86,-0.008262717
9/19/17 5:38 AM,63.824,-0.011455259
9/19/17 5:41 AM,63.824,-0.015750562
9/19/17 5:44 AM,63.806,-0.017416158
9/19/17 5:47 AM,63.806,-0.018118539
9/19/17 5:50 AM,63.788,-0.021676894
9/19/17 5:53 AM,63.77,-0.019674474
9/19/17 5:56 AM,63.77,-0.015881023
9/19/17 5:59 AM,63.752,-0.013018616
9/19/17 6:02 AM,63.752,-0.014269089
9/19/17 6:05 AM,63.752,-0.014032861
9/19/17 6:08 AM,63.716,-0.015781356
9/19/17 6:11 AM,63.716,-0.020616685
9/19/17 6:14 AM,63.698,-0.021540483
9/19/17 6:17 AM,63.716,-0.02425931
9/19/17 6:20 AM,63.698,-0.029509583
9/19/17 6:23 AM,63.644,-0.029658
9/19/17 6:26 AM,63.644,-0.031108005
9/19/17 6:29 AM,63.626,-0.024960668
9/19/17 6:32 AM,63.626,-0.032517388
9/19/17 6:35 AM,63.608,-0.032995367
9/19/17 6:38 AM,63.608,-0.034171317
9/19/17 6:41 AM,63.608,-0.033034888
9/19/17 6:44 AM,63.626,-0.035777415
9/19/17 6:47 AM,63.608,-0.038883983
9/19/17 6:50 AM,63.608,-0.036832578
9/19/17 6:53 AM,63.644,-0.031467492
9/19/17 6:56 AM,63.626,-0.023018321
9/19/17 6:59 AM,63.626,-0.023385103
9/19/17 7:02 AM,63.59,-0.019212917
9/19/17 7:05 AM,63.608,-0.019432251
9/19/17 7:08 AM,63.608,-0.017591047
9/19/17 7:11 AM,63.608,-0.010823439
9/19/17 7:14 AM,63.608,-0.014356305
9/19/17 7:17 AM,63.626,-0.015899776
9/19/17 7:20 AM,63.626,-0.011248959
9/19/17 7:23 AM,63.608,-0.018110855
9/19/17 7:26 AM,63.626,-0.015035627
9/19/17 7:29 AM,63.644,-0.015818396
9/19/17 7:32 AM,63.68,-0.018847481
9/19/17 7:35 AM,63.662,-0.019424411
9/19/17 7:38 AM,63.662,-0.01017236
9/19/17 7:41 AM,63.716,-0.00152612
9/19/17 7:44 AM,63.734,-0.000259032
9/19/17 7:47 AM,63.698,-0.001501054
9/19/17 7:50 AM,63.716,-0.009045914
9/19/17 7:53 AM,63.698,-0.014008727
9/19/17 7:56 AM,63.698,-0.011024871
9/19/17 7:59 AM,63.752,-0.008493157
9/19/17 8:02 AM,63.77,-0.01197246
9/19/17 8:05 AM,63.734,-0.021181498
9/19/17 8:08 AM,63.68,-0.012693858
9/19/17 8:11 AM,63.716,-0.015615458
9/19/17 8:14 AM,63.662,-0.016639874
9/19/17 8:17 AM,63.554,-0.013715389
9/19/17 8:20 AM,63.59,-0.012540304
9/19/17 8:23 AM,63.59,-0.01182683
9/19/17 8:26 AM,63.608,-0.011979329
9/19/17 8:29 AM,63.572,-0.017243233
9/19/17 8:32 AM,63.608,-0.015560078
9/19/17 8:35 AM,63.608,-0.00842272
9/19/17 8:38 AM,63.608,-0.006170409
9/19/17 8:41 AM,63.608,-0.010479244
9/19/17 8:44 AM,63.626,-0.009072542
9/19/17 8:47 AM,63.608,-0.010870883
9/19/17 8:50 AM,63.662,-0.012284693
9/19/17 8:53 AM,63.662,-0.020523813
9/19/17 8:56 AM,63.662,-0.019733094
9/19/17 8:59 AM,63.662,-0.024945068
9/19/17 9:02 AM,63.68,-0.022931751
9/19/17 9:05 AM,63.698,-0.01508072
9/19/17 9:08 AM,63.698,-0.016191437
9/19/17 9:11 AM,63.698,-0.019468927
9/19/17 9:14 AM,63.698,-0.018551299
9/19/17 9:17 AM,63.716,-0.019406378
9/19/17 9:20 AM,63.716,-0.01789848
9/19/17 9:23 AM,63.716,-0.005246231
9/19/17 9:26 AM,63.734,-0.005316142
9/19/17 9:29 AM,63.77,-0.005644242
9/19/17 9:32 AM,63.788,-0.006364145
9/19/17 9:35 AM,63.788,-0.008653111
9/19/17 9:38 AM,63.824,-0.006402268
9/19/17 9:41 AM,63.842,-0.00445329
9/19/17 9:44 AM,63.878,-0.007603483
9/19/17 9:47 AM,63.896,-0.011243419
9/19/17 9:50 AM,63.914,-0.000566331
9/19/17 9:53 AM,63.914,-0.002135365
9/19/17 9:56 AM,63.932,-0.000881155
9/19/17 9:59 AM,63.932,-0.00059706
9/19/17 10:02 AM,63.968,-0.001653951
9/19/17 10:05 AM,64.004,-0.005053833
9/19/17 10:08 AM,64.022,-0.004111271
9/19/17 10:11 AM,64.004,-0.005942931
9/19/17 10:14 AM,64.058,0.001160113
9/19/17 10:17 AM,64.04,-0.000343296
9/19/17 10:20 AM,64.076,-0.005203529
9/19/17 10:23 AM,64.094,-0.008921691
9/19/17 10:26 AM,64.148,-0.008780956
9/19/17 10:29 AM,64.166,-0.017495012
9/19/17 10:32 AM,64.112,-0.018648278
9/19/17 10:35 AM,64.148,-0.015298824
9/19/17 10:38 AM,64.148,-0.019383713
9/19/17 10:41 AM,64.166,-0.0086948
9/19/17 10:44 AM,64.184,-0.005234404
9/19/17 10:47 AM,64.274,-0.005998037
9/19/17 10:50 AM,64.238,-0.007923462
9/19/17 10:53 AM,64.256,0.003366178
9/19/17 10:56 AM,64.328,-0.001516908
9/19/17 10:59 AM,64.328,0.001122298
9/19/17 11:02 AM,64.364,-0.001967249
9/19/17 11:05 AM,64.4,0.000348948
9/19/17 11:08 AM,64.4,0.003241002
9/19/17 11:11 AM,64.472,-0.001526443
9/19/17 11:14 AM,64.508,-0.002206061
9/19/17 11:17 AM,64.472,0.000262476
9/19/17 11:20 AM,64.508,-0.000902181
9/19/17 11:23 AM,64.58,0.001128588
9/19/17 11:26 AM,64.58,-0.000752926
9/19/17 11:29 AM,64.544,-0.007777917
9/19/17 11:32 AM,64.508,-0.006492004
9/19/17 11:35 AM,64.544,0.00423264
9/19/17 11:38 AM,64.616,0.003157613
9/19/17 11:41 AM,64.67,0.006337241
9/19/17 11:44 AM,64.652,0.008337206
9/19/17 11:47 AM,64.634,0.016336157
9/19/17 11:50 AM,64.616,0.013913581
9/19/17 11:53 AM,64.616,0.007237392
9/19/17 11:56 AM,64.688,0.005272011
9/19/17 11:59 AM,64.796,-0.002389972
9/19/17 12:02 PM,64.832,-0.000274862
9/19/17 12:05 PM,64.868,0.001828816
9/19/17 12:08 PM,64.886,0.004305931
9/19/17 12:11 PM,64.904,0.00352502
9/19/17 12:14 PM,64.904,-0.007131215
9/19/17 12:17 PM,64.922,-0.004805671
9/19/17 12:20 PM,64.976,-0.005151595
9/19/17 12:23 PM,64.958,-0.010563586
9/19/17 12:26 PM,64.994,-0.008977089
9/19/17 12:29 PM,65.03,-0.00768617
9/19/17 12:32 PM,65.03,-0.017588468
9/19/17 12:35 PM,65.03,-0.015681535
9/19/17 12:38 PM,65.048,-0.019391227
9/19/17 12:41 PM,65.066,-0.022514775
9/19/17 12:44 PM,65.102,-0.022873283
9/19/17 12:47 PM,65.138,-0.014744297
9/19/17 12:50 PM,65.174,-0.012843059
9/19/17 12:53 PM,65.21,-0.010676865
9/19/17 12:56 PM,65.228,-0.012491895
9/19/17 12:59 PM,65.264,-0.013178012
9/19/17 1:02 PM,65.246,-0.008145206
9/19/17 1:05 PM,65.318,-0.003877387
9/19/17 1:08 PM,65.318,-0.011963562
9/19/17 1:11 PM,65.282,-0.005966382
9/19/17 1:14 PM,65.318,-0.006488463
9/19/17 1:17 PM,65.282,-0.006119982
9/19/17 1:20 PM,65.318,-0.004111567
9/19/17 1:23 PM,65.3,-0.009699268
9/19/17 1:26 PM,65.318,-0.010638021
9/19/17 1:29 PM,65.372,-0.015547428
9/19/17 1:32 PM,65.336,-0.009825894
9/19/17 1:35 PM,65.318,-0.010333796
9/19/17 1:38 PM,65.372,-0.018689533
9/19/17 1:41 PM,65.372,-0.017765994
9/19/17 1:44 PM,65.408,-0.015763918
9/19/17 1:47 PM,65.462,-0.019252032
9/19/17 1:50 PM,65.516,-0.014744401
9/19/17 1:53 PM,65.552,-0.018468367
9/19/17 1:56 PM,65.624,-0.012940868
9/19/17 1:59 PM,65.678,-0.018165418
9/19/17 2:02 PM,65.732,-0.019394101
9/19/17 2:05 PM,65.804,-0.01623747
9/19/17 2:08 PM,65.858,-0.012625839
9/19/17 2:11 PM,65.93,-0.010577822
9/19/17 2:14 PM,65.984,-0.006475917
9/19/17 2:17 PM,66.002,-0.007247442
9/19/17 2:20 PM,66.164,-0.010224445
9/19/17 2:23 PM,66.146,-0.010507328
9/19/17 2:26 PM,66.254,-0.01252171
9/19/17 2:29 PM,66.326,-0.012332319
9/19/17 2:32 PM,66.362,-0.01045911
9/19/17 2:35 PM,66.434,-0.015006992
9/19/17 2:38 PM,66.47,-0.018195183
9/19/17 2:41 PM,66.506,-0.016578779
9/19/17 2:44 PM,66.56,-0.020862483
9/19/17 2:47 PM,66.632,-0.023165285
9/19/17 2:50 PM,66.596,-0.016276994
9/19/17 2:53 PM,66.65,-0.012649468
9/19/17 2:56 PM,66.668,-0.01156893
9/19/17 2:59 PM,66.65,-0.010519487
9/19/17 3:02 PM,66.488,-0.007183702
9/19/17 3:05 PM,66.56,0.000335399
9/19/17 3:08 PM,66.614,-0.00380917
9/19/17 3:11 PM,66.668,-0.00231469
9/19/17 3:14 PM,66.722,-0.00952441
9/19/17 3:17 PM,66.758,-0.018904148
9/19/17 3:20 PM,66.812,-0.020666353
9/19/17 3:23 PM,66.848,-0.019713825
9/19/17 3:26 PM,66.902,-0.018638622
9/19/17 3:29 PM,66.92,-0.019829702
9/19/17 3:32 PM,66.938,-0.022267737
9/19/17 3:35 PM,66.956,-0.014056383
9/19/17 3:38 PM,66.956,-0.009030626
9/19/17 3:41 PM,66.992,-0.005894695
9/19/17 3:44 PM,66.992,-0.002536522
9/19/17 3:47 PM,67.01,-0.005520107
9/19/17 3:50 PM,67.01,-0.011321381
9/19/17 3:53 PM,67.01,-0.009804689
9/19/17 3:56 PM,67.028,-0.005472028
9/19/17 3:59 PM,67.064,-0.008806303
9/19/17 4:02 PM,67.064,-0.010105877
9/19/17 4:05 PM,67.046,-0.007591205
9/19/17 4:08 PM,67.046,-0.005317654
9/19/17 4:11 PM,67.046,-0.008120598
9/19/17 4:14 PM,67.028,-0.004415292
9/19/17 4:17 PM,67.028,-0.007661645
9/19/17 4:20 PM,67.01,-0.007081436
9/19/17 4:23 PM,66.974,-0.009872523
9/19/17 4:26 PM,66.956,-0.007150827
9/19/17 4:29 PM,66.956,-0.013070722
9/19/17 4:32 PM,66.956,-0.009343168
9/19/17 4:35 PM,66.92,-0.007412371
9/19/17 4:38 PM,66.902,-0.005138721
9/19/17 4:41 PM,66.902,-0.009151389
9/19/17 4:44 PM,66.884,-0.011920185
9/19/17 4:47 PM,66.884,-0.009573479
9/19/17 4:50 PM,66.866,-0.011275036
9/19/17 4:53 PM,66.866,-0.012176708
9/19/17 4:56 PM,66.848,-0.015796149
9/19/17 4:59 PM,66.866,-0.021579611
9/19/17 5:02 PM,66.848,-0.022188056
9/19/17 5:05 PM,66.848,-0.020436744
9/19/17 5:08 PM,66.83,-0.020663726
9/19/17 5:11 PM,66.848,-0.017571271
9/19/17 5:14 PM,66.812,-0.012182078
9/19/17 5:17 PM,66.794,-0.014952391
9/19/17 5:20 PM,66.794,-0.013617565
9/19/17 5:23 PM,66.794,-0.01435331
9/19/17 5:26 PM,66.794,-0.0087184
9/19/17 5:29 PM,66.812,-0.009200328
9/19/17 5:32 PM,66.83,-0.014830206
9/19/17 5:35 PM,66.866,-0.01776533
9/19/17 5:38 PM,66.866,-0.020728431
9/19/17 5:41 PM,66.866,-0.021380884
9/19/17 5:44 PM,66.866,-0.012099922
9/19/17 5:47 PM,66.866,-0.012382576
9/19/17 5:50 PM,66.83,-0.011404118
9/19/17 5:53 PM,66.812,-0.013840136
9/19/17 5:56 PM,66.794,-0.009464554
9/19/17 5:59 PM,66.794,-0.015025267
9/19/17 6:02 PM,66.794,-0.013888264
9/19/17 6:05 PM,66.776,-0.016167331
9/19/17 6:08 PM,66.758,-0.012117194
9/19/17 6:11 PM,66.74,-0.008875078
9/19/17 6:14 PM,66.722,-0.009329268
9/19/17 6:17 PM,66.722,-0.016866607
9/19/17 6:20 PM,66.704,-0.016872734
9/19/17 6:23 PM,66.704,-0.019717546
9/19/17 6:26 PM,66.704,-0.020919525
9/19/17 6:29 PM,66.722,-0.014410581
9/19/17 6:32 PM,66.722,-0.014086102
9/19/17 6:35 PM,66.722,-0.017005092
9/19/17 6:38 PM,66.722,-0.011571453
9/19/17 6:41 PM,66.722,-0.007499311
9/19/17 6:44 PM,66.704,-0.006979999
9/19/17 6:47 PM,66.686,-0.001716186
9/19/17 6:50 PM,66.686,-0.006368063
9/19/17 6:53 PM,66.668,-0.013501835
9/19/17 6:56 PM,66.65,-0.019024538
9/19/17 6:59 PM,66.632,-0.025677669
9/19/17 7:02 PM,66.614,-0.022436682
9/19/17 7:05 PM,66.596,-0.019469626
9/19/17 7:08 PM,66.596,-0.018441768
9/19/17 7:11 PM,66.578,-0.01634736
9/19/17 7:14 PM,66.578,-0.019069683
9/19/17 7:17 PM,66.578,-0.019960227
9/19/17 7:20 PM,66.578,-0.0199659
9/19/17 7:23 PM,66.578,-0.013848721
9/19/17 7:26 PM,66.56,-0.00673229
9/19/17 7:29 PM,66.542,-0.012305569
9/19/17 7:32 PM,66.524,-0.012550472
9/19/17 7:35 PM,66.524,-0.012736861
9/19/17 7:38 PM,66.488,-0.011257728
9/19/17 7:41 PM,66.47,-0.01577178
9/19/17 7:44 PM,66.47,-0.015762041
9/19/17 7:47 PM,66.47,-0.020993498
9/19/17 7:50 PM,66.452,-0.015370008
9/19/17 7:53 PM,66.452,-0.014098069
9/19/17 7:56 PM,66.452,-0.015809512
9/19/17 7:59 PM,66.434,-0.016400729
9/19/17 8:02 PM,66.434,-0.011931257
9/19/17 8:05 PM,66.398,-0.016950805
9/19/17 8:08 PM,66.398,-0.016192691
9/19/17 8:11 PM,66.38,-0.014873258
9/19/17 8:14 PM,66.344,-0.009116839
9/19/17 8:17 PM,66.326,-0.017675681
9/19/17 8:20 PM,66.29,-0.016006017
9/19/17 8:23 PM,66.272,-0.018120849
9/19/17 8:26 PM,66.236,-0.014130202
9/19/17 8:29 PM,66.2,-0.018882501
9/19/17 8:32 PM,66.2,-0.015088205
9/19/17 8:35 PM,66.164,-0.009815579
9/19/17 8:38 PM,66.128,-0.009289349
9/19/17 8:41 PM,66.11,-0.008764904
9/19/17 8:44 PM,66.092,-0.004093355
9/19/17 8:47 PM,66.056,-0.008960549
9/19/17 8:50 PM,66.038,-0.009412748
9/19/17 8:53 PM,66.038,-0.009198334
9/19/17 8:56 PM,66.002,-0.011929909
9/19/17 8:59 PM,66.002,-0.016929097
9/19/17 9:02 PM,65.984,-0.014448619
9/19/17 9:05 PM,65.966,-0.011053607
9/19/17 9:08 PM,65.966,-0.008855083
9/19/17 9:11 PM,65.966,-0.008136032
9/19/17 9:14 PM,65.948,-0.00795756
9/19/17 9:17 PM,65.93,-0.012770976
9/19/17 9:20 PM,65.912,-0.013632058
9/19/17 9:23 PM,65.894,-0.009959423
9/19/17 9:26 PM,65.876,-0.010699831
9/19/17 9:29 PM,65.876,-0.007443246
9/19/17 9:32 PM,65.84,-0.009151451
9/19/17 9:35 PM,65.84,-0.009219171
9/19/17 9:38 PM,65.822,-0.004302764
9/19/17 9:41 PM,65.822,-0.005243678
9/19/17 9:44 PM,65.822,-0.006377764
9/19/17 9:47 PM,65.786,-8.9518E-05
9/19/17 9:50 PM,65.768,-0.003949487
9/19/17 9:53 PM,65.75,-0.003986253
9/19/17 9:56 PM,65.732,-0.002687725
9/19/17 9:59 PM,65.714,-0.003675778
9/19/17 10:02 PM,65.696,-0.009662847
9/19/17 10:05 PM,65.678,-0.004835341
9/19/17 10:08 PM,65.678,4.6157E-05
9/19/17 10:11 PM,65.66,-0.002798392
9/19/17 10:14 PM,65.642,-0.000480325
9/19/17 10:17 PM,65.642,-0.007378265
9/19/17 10:20 PM,65.624,-0.009559009
9/19/17 10:23 PM,65.624,-0.014029777
9/19/17 10:26 PM,65.624,-0.016742179
9/19/17 10:29 PM,65.606,-0.01982808
9/19/17 10:32 PM,65.606,-0.013863301
9/19/17 10:35 PM,65.606,-0.008556757
9/19/17 10:38 PM,65.57,-0.009425951
9/19/17 10:41 PM,65.57,-0.008751272
9/19/17 10:44 PM,65.57,-0.014682219
9/19/17 10:47 PM,65.552,-0.016135446
9/19/17 10:50 PM,65.516,-0.014572549
9/19/17 10:53 PM,65.498,-0.017990207
9/19/17 10:56 PM,65.48,-0.019082353
9/19/17 10:59 PM,65.48,-0.015159764
9/19/17 11:02 PM,65.444,-0.016416532
9/19/17 11:05 PM,65.444,-0.017097847
9/19/17 11:08 PM,65.426,-0.014067388
9/19/17 11:11 PM,65.408,-0.01467304
9/19/17 11:14 PM,65.39,-0.015826869
9/19/17 11:17 PM,65.39,-0.012982608
9/19/17 11:20 PM,65.372,-0.01494405
9/19/17 11:23 PM,65.372,-0.012344515
9/19/17 11:26 PM,65.354,-0.015852429
9/19/17 11:29 PM,65.354,-0.012413609
9/19/17 11:32 PM,65.354,-0.008705866
9/19/17 11:35 PM,65.354,-0.015937368
9/19/17 11:38 PM,65.336,-0.013346748
9/19/17 11:41 PM,65.318,-0.010302641
9/19/17 11:44 PM,65.3,-0.006825177
9/19/17 11:47 PM,65.282,-0.005671867
9/19/17 11:50 PM,65.282,-0.01185201
9/19/17 11:53 PM,65.246,-0.015246728
9/19/17 11:56 PM,65.246,-0.015407049
9/19/17 11:59 PM,65.228,-0.01078702
9/20/17 12:02 AM,65.21,-0.009325662
