Date and Time,Water Temperature (F),Estimated Flow Rate (m3/s)
9/30/16 9:21 AM,64.562,0.334
9/30/16 9:22 AM,64.58,0.332
9/30/16 9:23 AM,64.598,0.341
9/30/16 9:24 AM,64.616,0.335
9/30/16 9:25 AM,64.616,0.35
9/30/16 9:26 AM,64.634,0.341
9/30/16 9:27 AM,64.652,0.338
9/30/16 9:28 AM,64.652,0.331
9/30/16 9:29 AM,64.652,0.327
9/30/16 9:30 AM,64.652,0.322
9/30/16 9:31 AM,64.652,0.319
9/30/16 9:32 AM,64.652,0.315
9/30/16 9:33 AM,64.652,0.315
9/30/16 9:34 AM,64.652,0.311
9/30/16 9:35 AM,64.634,0.307
9/30/16 9:36 AM,64.634,0.304
9/30/16 9:37 AM,64.634,0.301
9/30/16 9:38 AM,64.616,0.299
9/30/16 9:39 AM,64.616,0.296
9/30/16 9:40 AM,64.616,0.299
9/30/16 9:41 AM,64.616,0.296
9/30/16 9:42 AM,64.598,0.294
9/30/16 9:43 AM,64.598,0.292
9/30/16 9:44 AM,64.58,0.29
9/30/16 9:45 AM,64.58,0.288
9/30/16 9:46 AM,64.562,0.286
9/30/16 9:47 AM,64.562,0.289
9/30/16 9:48 AM,64.544,0.287
9/30/16 9:49 AM,64.544,0.286
9/30/16 9:50 AM,64.526,0.299
9/30/16 9:51 AM,64.526,0.297
9/30/16 9:52 AM,64.526,0.294
9/30/16 9:53 AM,64.508,0.292
9/30/16 9:54 AM,64.49,0.299
9/30/16 9:55 AM,64.49,0.297
9/30/16 9:56 AM,64.49,0.295
9/30/16 9:57 AM,64.472,0.301
9/30/16 9:58 AM,64.472,0.3
9/30/16 9:59 AM,64.472,0.299
9/30/16 10:00 AM,64.472,0.297
9/30/16 10:01 AM,64.472,0.294
9/30/16 10:02 AM,64.472,0.295
9/30/16 10:03 AM,64.472,0.293
9/30/16 10:04 AM,64.472,0.291
9/30/16 10:05 AM,64.472,0.289
9/30/16 10:06 AM,64.472,0.287
9/30/16 10:07 AM,64.472,0.285
9/30/16 10:08 AM,64.472,0.284
9/30/16 10:09 AM,64.472,0.283
9/30/16 10:10 AM,64.472,0.282
9/30/16 10:11 AM,64.472,0.28
9/30/16 10:12 AM,64.472,0.276
9/30/16 10:13 AM,64.472,0.273
9/30/16 10:14 AM,64.472,0.271
9/30/16 10:15 AM,64.472,0.27
9/30/16 10:16 AM,64.454,0.268
9/30/16 10:17 AM,64.454,0.266
9/30/16 10:18 AM,64.454,0.264
9/30/16 10:19 AM,64.472,0.267
9/30/16 10:20 AM,64.472,0.275
9/30/16 10:21 AM,64.472,0.273
9/30/16 10:22 AM,64.472,0.272
9/30/16 10:23 AM,64.49,0.271
9/30/16 10:24 AM,64.49,0.27
9/30/16 10:25 AM,64.49,0.269
9/30/16 10:26 AM,64.508,0.266
9/30/16 10:27 AM,64.508,0.265
9/30/16 10:28 AM,64.508,0.263
9/30/16 10:29 AM,64.508,0.261
9/30/16 10:30 AM,64.508,0.26
9/30/16 10:31 AM,64.526,0.26
9/30/16 10:32 AM,64.508,0.259
9/30/16 10:33 AM,64.526,0.257
9/30/16 10:34 AM,64.526,0.255
9/30/16 10:35 AM,64.526,0.252
9/30/16 10:36 AM,64.526,0.252
9/30/16 10:37 AM,64.544,0.25
9/30/16 10:38 AM,64.544,0.248
9/30/16 10:39 AM,64.544,0.246
9/30/16 10:40 AM,64.562,0.245
9/30/16 10:41 AM,64.562,0.252
9/30/16 10:42 AM,64.58,0.252
9/30/16 10:43 AM,64.58,0.25
9/30/16 10:44 AM,64.58,0.249
9/30/16 10:45 AM,64.598,0.249
9/30/16 10:46 AM,64.598,0.248
9/30/16 10:47 AM,64.616,0.247
9/30/16 10:48 AM,64.598,0.246
9/30/16 10:49 AM,64.598,0.245
9/30/16 10:50 AM,64.616,0.245
9/30/16 10:51 AM,64.616,0.24
9/30/16 10:52 AM,64.616,0.238
9/30/16 10:53 AM,64.616,0.234
9/30/16 10:54 AM,64.616,0.232
9/30/16 10:55 AM,64.616,0.231
9/30/16 10:56 AM,64.616,0.231
9/30/16 10:57 AM,64.634,0.229
9/30/16 10:58 AM,64.652,0.228
9/30/16 10:59 AM,64.652,0.226
9/30/16 11:00 AM,64.652,0.223
9/30/16 11:01 AM,64.652,0.222
9/30/16 11:02 AM,64.652,0.222
9/30/16 11:03 AM,64.652,0.222
9/30/16 11:04 AM,64.67,0.22
9/30/16 11:05 AM,64.67,0.219
9/30/16 11:06 AM,64.67,0.218
9/30/16 11:07 AM,64.67,0.217
9/30/16 11:08 AM,64.688,0.218
9/30/16 11:09 AM,64.688,0.216
9/30/16 11:10 AM,64.706,0.214
9/30/16 11:11 AM,64.724,0.213
9/30/16 11:12 AM,64.76,0.21
9/30/16 11:13 AM,64.778,0.21
9/30/16 11:14 AM,64.814,0.208
9/30/16 11:15 AM,64.814,0.209
9/30/16 11:16 AM,64.832,0.209
9/30/16 11:17 AM,64.832,0.208
9/30/16 11:18 AM,64.832,0.207
9/30/16 11:19 AM,64.85,0.208
9/30/16 11:20 AM,64.85,0.208
9/30/16 11:21 AM,64.85,0.206
9/30/16 11:22 AM,64.85,0.208
9/30/16 11:23 AM,64.85,0.207
9/30/16 11:24 AM,64.85,0.206
9/30/16 11:25 AM,64.85,0.207
9/30/16 11:26 AM,64.85,0.206
9/30/16 11:27 AM,64.85,0.206
9/30/16 11:28 AM,64.85,0.205
9/30/16 11:29 AM,64.868,0.206
9/30/16 11:30 AM,64.868,0.206
9/30/16 11:31 AM,64.868,0.204
9/30/16 11:32 AM,64.868,0.201
9/30/16 11:33 AM,64.868,0.2
9/30/16 11:34 AM,64.886,0.198
9/30/16 11:35 AM,64.886,0.196
9/30/16 11:36 AM,64.886,0.194
9/30/16 11:37 AM,64.904,0.191
9/30/16 11:38 AM,64.922,0.189
9/30/16 11:39 AM,64.922,0.188
9/30/16 11:40 AM,64.94,0.187
9/30/16 11:41 AM,64.94,0.189
9/30/16 11:42 AM,64.958,0.187
9/30/16 11:43 AM,64.958,0.185
9/30/16 11:44 AM,64.976,0.185
9/30/16 11:45 AM,64.976,0.184
9/30/16 11:46 AM,64.994,0.182
9/30/16 11:47 AM,65.012,0.181
9/30/16 11:48 AM,65.03,0.18
9/30/16 11:49 AM,65.03,0.179
9/30/16 11:50 AM,65.048,0.18
9/30/16 11:51 AM,65.066,0.181
9/30/16 11:52 AM,65.066,0.177
9/30/16 11:53 AM,65.084,0.178
9/30/16 11:54 AM,65.084,0.177
9/30/16 11:55 AM,65.102,0.174
9/30/16 11:56 AM,65.12,0.173
9/30/16 11:57 AM,65.12,0.171
9/30/16 11:58 AM,65.138,0.168
9/30/16 11:59 AM,65.174,0.17
9/30/16 12:00 PM,65.192,0.167
9/30/16 12:01 PM,65.174,0.168
9/30/16 12:02 PM,65.192,0.169
9/30/16 12:03 PM,65.192,0.169
9/30/16 12:04 PM,65.21,0.168
9/30/16 12:05 PM,65.228,0.167
9/30/16 12:06 PM,65.228,0.169
9/30/16 12:07 PM,65.246,0.171
9/30/16 12:08 PM,65.264,0.171
9/30/16 12:09 PM,65.282,0.172
9/30/16 12:10 PM,65.264,0.171
9/30/16 12:11 PM,65.264,0.17
9/30/16 12:12 PM,65.282,0.17
9/30/16 12:13 PM,65.3,0.168
9/30/16 12:14 PM,65.318,0.17
9/30/16 12:15 PM,65.318,0.17
9/30/16 12:16 PM,65.336,0.17
9/30/16 12:17 PM,65.336,0.17
9/30/16 12:18 PM,65.354,0.169
9/30/16 12:19 PM,65.354,0.169
9/30/16 12:20 PM,65.354,0.168
9/30/16 12:21 PM,65.372,0.171
9/30/16 12:22 PM,65.372,0.171
9/30/16 12:23 PM,65.372,0.171
9/30/16 12:24 PM,65.372,0.173
9/30/16 12:25 PM,65.372,0.173
9/30/16 12:26 PM,65.39,0.171
9/30/16 12:27 PM,65.372,0.173
9/30/16 12:28 PM,65.39,0.173
9/30/16 12:29 PM,65.408,0.171
9/30/16 12:30 PM,65.408,0.173
9/30/16 12:31 PM,65.408,0.17
9/30/16 12:32 PM,65.408,0.17
9/30/16 12:33 PM,65.408,0.168
9/30/16 12:34 PM,65.408,0.165
9/30/16 12:35 PM,65.408,0.165
9/30/16 12:36 PM,65.408,0.165
9/30/16 12:37 PM,65.408,0.164
9/30/16 12:38 PM,65.408,0.164
9/30/16 12:39 PM,65.408,0.164
9/30/16 12:40 PM,65.426,0.164
9/30/16 12:41 PM,65.426,0.161
9/30/16 12:42 PM,65.426,0.164
9/30/16 12:43 PM,65.426,0.163
9/30/16 12:44 PM,65.426,0.164
9/30/16 12:45 PM,65.426,0.163
9/30/16 12:46 PM,65.408,0.164
9/30/16 12:47 PM,65.426,0.164
9/30/16 12:48 PM,65.426,0.164
9/30/16 12:49 PM,65.426,0.167
9/30/16 12:50 PM,65.426,0.167
9/30/16 12:51 PM,65.426,0.168
9/30/16 12:52 PM,65.444,0.165
9/30/16 12:53 PM,65.444,0.166
9/30/16 12:54 PM,65.444,0.164
9/30/16 12:55 PM,65.444,0.165
9/30/16 12:56 PM,65.462,0.165
9/30/16 12:57 PM,65.462,0.169
9/30/16 12:58 PM,65.444,0.166
9/30/16 12:59 PM,65.462,0.167
9/30/16 1:00 PM,65.462,0.168
9/30/16 1:01 PM,65.462,0.169
9/30/16 1:02 PM,65.462,0.167
9/30/16 1:03 PM,65.444,0.167
9/30/16 1:04 PM,65.426,0.168
9/30/16 1:05 PM,65.426,0.166
9/30/16 1:06 PM,65.426,0.166
9/30/16 1:07 PM,65.426,0.167
9/30/16 1:08 PM,65.426,0.165
9/30/16 1:09 PM,65.408,0.165
9/30/16 1:10 PM,65.408,0.163
9/30/16 1:11 PM,65.408,0.165
9/30/16 1:12 PM,65.426,0.164
9/30/16 1:13 PM,65.426,0.162
9/30/16 1:14 PM,65.426,0.161
9/30/16 1:15 PM,65.426,0.162
9/30/16 1:16 PM,65.426,0.16
9/30/16 1:17 PM,65.426,0.161
9/30/16 1:18 PM,65.426,0.161
9/30/16 1:19 PM,65.426,0.163
9/30/16 1:20 PM,65.408,0.165
9/30/16 1:21 PM,65.39,0.167
9/30/16 1:22 PM,65.39,0.169
9/30/16 1:23 PM,65.372,0.168
9/30/16 1:24 PM,65.372,0.167
9/30/16 1:25 PM,65.372,0.167
9/30/16 1:26 PM,65.372,0.166
9/30/16 1:27 PM,65.372,0.167
9/30/16 1:28 PM,65.372,0.169
9/30/16 1:29 PM,65.354,0.168
9/30/16 1:30 PM,65.354,0.17
9/30/16 1:31 PM,65.354,0.172
9/30/16 1:32 PM,65.372,0.17
9/30/16 1:33 PM,65.39,0.168
9/30/16 1:34 PM,65.39,0.168
9/30/16 1:35 PM,65.372,0.168
9/30/16 1:36 PM,65.372,0.167
9/30/16 1:37 PM,65.372,0.165
9/30/16 1:38 PM,65.372,0.165
9/30/16 1:39 PM,65.372,0.165
9/30/16 1:40 PM,65.372,0.164
9/30/16 1:41 PM,65.354,0.164
9/30/16 1:42 PM,65.354,0.164
9/30/16 1:43 PM,65.354,0.165
9/30/16 1:44 PM,65.336,0.166
9/30/16 1:45 PM,65.354,0.168
9/30/16 1:46 PM,65.372,0.167
9/30/16 1:47 PM,65.372,0.169
9/30/16 1:48 PM,65.372,0.167
9/30/16 1:49 PM,65.39,0.167
9/30/16 1:50 PM,65.408,0.167
9/30/16 1:51 PM,65.408,0.168
9/30/16 1:52 PM,65.408,0.168
9/30/16 1:53 PM,65.408,0.166
9/30/16 1:54 PM,65.408,0.166
9/30/16 1:55 PM,65.408,0.167
9/30/16 1:56 PM,65.408,0.165
9/30/16 1:57 PM,65.408,0.166
9/30/16 1:58 PM,65.408,0.166
9/30/16 1:59 PM,65.426,0.167
9/30/16 2:00 PM,65.444,0.167
9/30/16 2:01 PM,65.462,0.168
9/30/16 2:02 PM,65.462,0.167
9/30/16 2:03 PM,65.462,0.168
9/30/16 2:04 PM,65.48,0.166
9/30/16 2:05 PM,65.498,0.166
9/30/16 2:06 PM,65.516,0.165
9/30/16 2:07 PM,65.516,0.166
9/30/16 2:08 PM,65.552,0.169
9/30/16 2:09 PM,65.57,0.169
9/30/16 2:10 PM,65.588,0.169
9/30/16 2:11 PM,65.57,0.17
9/30/16 2:12 PM,65.57,0.169
9/30/16 2:13 PM,65.588,0.166
9/30/16 2:14 PM,65.606,0.164
9/30/16 2:15 PM,65.624,0.161
9/30/16 2:16 PM,65.606,0.164
9/30/16 2:17 PM,65.624,0.164
9/30/16 2:18 PM,65.624,0.166
9/30/16 2:19 PM,65.642,0.165
9/30/16 2:20 PM,65.642,0.167
9/30/16 2:21 PM,65.66,0.168
9/30/16 2:22 PM,65.678,0.17
9/30/16 2:23 PM,65.696,0.17
9/30/16 2:24 PM,65.696,0.172
9/30/16 2:25 PM,65.714,0.171
9/30/16 2:26 PM,65.714,0.173
9/30/16 2:27 PM,65.732,0.172
9/30/16 2:28 PM,65.75,0.17
9/30/16 2:29 PM,65.768,0.171
9/30/16 2:30 PM,65.768,0.173
9/30/16 2:31 PM,65.804,0.174
9/30/16 2:32 PM,65.822,0.174
9/30/16 2:33 PM,65.84,0.174
9/30/16 2:34 PM,65.858,0.172
9/30/16 2:35 PM,65.858,0.173
9/30/16 2:36 PM,65.876,0.17
9/30/16 2:37 PM,65.894,0.169
9/30/16 2:38 PM,65.876,0.167
9/30/16 2:39 PM,65.894,0.17
9/30/16 2:40 PM,65.912,0.172
9/30/16 2:41 PM,65.912,0.172
9/30/16 2:42 PM,65.912,0.17
9/30/16 2:43 PM,65.912,0.172
9/30/16 2:44 PM,65.912,0.172
9/30/16 2:45 PM,65.93,0.17
9/30/16 2:46 PM,65.966,0.172
9/30/16 2:47 PM,65.984,0.172
9/30/16 2:48 PM,66.002,0.171
9/30/16 2:49 PM,66.038,0.169
9/30/16 2:50 PM,66.02,0.169
9/30/16 2:51 PM,66.038,0.164
9/30/16 2:52 PM,66.038,0.164
9/30/16 2:53 PM,66.038,0.164
9/30/16 2:54 PM,66.038,0.164
9/30/16 2:55 PM,66.038,0.165
9/30/16 2:56 PM,66.038,0.166
9/30/16 2:57 PM,66.02,0.166
9/30/16 2:58 PM,66.02,0.166
9/30/16 2:59 PM,66.002,0.166
9/30/16 3:00 PM,66.002,0.166
9/30/16 3:01 PM,66.02,0.166
9/30/16 3:02 PM,66.002,0.165
9/30/16 3:03 PM,66.002,0.166
9/30/16 3:04 PM,65.984,0.167
9/30/16 3:05 PM,66.002,0.168
9/30/16 3:06 PM,66.002,0.171
9/30/16 3:07 PM,66.002,0.172
9/30/16 3:08 PM,66.002,0.173
9/30/16 3:09 PM,66.002,0.172
9/30/16 3:10 PM,66.002,0.17
9/30/16 3:11 PM,66.002,0.168
9/30/16 3:12 PM,66.002,0.166
9/30/16 3:13 PM,66.02,0.163
9/30/16 3:14 PM,66.02,0.162
9/30/16 3:15 PM,66.038,0.162
9/30/16 3:16 PM,66.02,0.162
9/30/16 3:17 PM,66.002,0.162
9/30/16 3:18 PM,66.002,0.164
9/30/16 3:19 PM,66.002,0.162
9/30/16 3:20 PM,66.002,0.159
9/30/16 3:21 PM,66.002,0.16
9/30/16 3:22 PM,66.002,0.157
9/30/16 3:23 PM,66.002,0.16
9/30/16 3:24 PM,66.002,0.159
9/30/16 3:25 PM,66.002,0.158
9/30/16 3:26 PM,66.002,0.16
9/30/16 3:27 PM,66.002,0.157
9/30/16 3:28 PM,66.002,0.157
9/30/16 3:29 PM,66.002,0.156
9/30/16 3:30 PM,66.002,0.156
9/30/16 3:31 PM,66.002,0.16
9/30/16 3:32 PM,66.002,0.158
9/30/16 3:33 PM,66.02,0.158
9/30/16 3:34 PM,66.02,0.155
9/30/16 3:35 PM,66.02,0.155
9/30/16 3:36 PM,66.02,0.154
9/30/16 3:37 PM,66.02,0.153
9/30/16 3:38 PM,66.02,0.151
9/30/16 3:39 PM,66.02,0.153
9/30/16 3:40 PM,66.02,0.152
9/30/16 3:41 PM,66.02,0.153
9/30/16 3:42 PM,66.02,0.153
9/30/16 3:43 PM,66.02,0.155
9/30/16 3:44 PM,66.002,0.157
9/30/16 3:45 PM,66.02,0.155
9/30/16 3:46 PM,66.02,0.154
9/30/16 3:47 PM,66.02,0.152
9/30/16 3:48 PM,66.038,0.152
9/30/16 3:49 PM,66.056,0.153
9/30/16 3:50 PM,66.074,0.153
9/30/16 3:51 PM,66.056,0.153
9/30/16 3:52 PM,66.056,0.149
9/30/16 3:53 PM,66.056,0.148
9/30/16 3:54 PM,66.056,0.147
9/30/16 3:55 PM,66.056,0.148
9/30/16 3:56 PM,66.056,0.147
9/30/16 3:57 PM,66.056,0.149
9/30/16 3:58 PM,66.056,0.148
9/30/16 3:59 PM,66.056,0.146
9/30/16 4:00 PM,66.056,0.15
9/30/16 4:01 PM,66.056,0.152
9/30/16 4:02 PM,66.074,0.154
9/30/16 4:03 PM,66.056,0.155
9/30/16 4:04 PM,66.038,0.153
9/30/16 4:05 PM,66.038,0.157
9/30/16 4:06 PM,66.038,0.157
9/30/16 4:07 PM,66.038,0.157
9/30/16 4:08 PM,66.038,0.155
9/30/16 4:09 PM,66.038,0.155
9/30/16 4:10 PM,66.02,0.157
9/30/16 4:11 PM,66.002,0.158
9/30/16 4:12 PM,66.002,0.159
9/30/16 4:13 PM,66.002,0.161
9/30/16 4:14 PM,66.002,0.156
9/30/16 4:15 PM,66.038,0.156
9/30/16 4:16 PM,66.038,0.153
9/30/16 4:17 PM,66.038,0.154
9/30/16 4:18 PM,66.038,0.153
9/30/16 4:19 PM,66.02,0.152
9/30/16 4:20 PM,66.02,0.151
9/30/16 4:21 PM,66.02,0.151
9/30/16 4:22 PM,66.02,0.153
9/30/16 4:23 PM,66.02,0.152
9/30/16 4:24 PM,66.02,0.154
9/30/16 4:25 PM,66.02,0.152
9/30/16 4:26 PM,66.02,0.153
9/30/16 4:27 PM,66.038,0.154
9/30/16 4:28 PM,66.02,0.154
9/30/16 4:29 PM,66.02,0.156
9/30/16 4:30 PM,66.02,0.156
9/30/16 4:31 PM,66.002,0.152
9/30/16 4:32 PM,66.002,0.154
9/30/16 4:33 PM,66.002,0.154
9/30/16 4:34 PM,66.002,0.155
9/30/16 4:35 PM,66.02,0.153
9/30/16 4:36 PM,66.02,0.151
9/30/16 4:37 PM,66.002,0.151
9/30/16 4:38 PM,65.984,0.154
9/30/16 4:39 PM,66.02,0.156
9/30/16 4:40 PM,66.02,0.155
9/30/16 4:41 PM,66.002,0.153
9/30/16 4:42 PM,66.02,0.153
9/30/16 4:43 PM,66.02,0.155
9/30/16 4:44 PM,66.002,0.155
9/30/16 4:45 PM,66.002,0.153
9/30/16 4:46 PM,65.966,0.154
9/30/16 4:47 PM,65.966,0.155
9/30/16 4:48 PM,65.93,0.155
9/30/16 4:49 PM,65.894,0.154
9/30/16 4:50 PM,65.876,0.154
9/30/16 4:51 PM,65.876,0.151
9/30/16 4:52 PM,65.876,0.151
9/30/16 4:53 PM,65.894,0.152
9/30/16 4:54 PM,65.858,0.154
9/30/16 4:55 PM,65.84,0.152
9/30/16 4:56 PM,65.84,0.151
9/30/16 4:57 PM,65.84,0.149
9/30/16 4:58 PM,65.858,0.146
9/30/16 4:59 PM,65.858,0.146
9/30/16 5:00 PM,65.822,0.146
9/30/16 5:01 PM,65.84,0.146
9/30/16 5:02 PM,65.858,0.147
9/30/16 5:03 PM,65.84,0.148
9/30/16 5:04 PM,65.84,0.148
9/30/16 5:05 PM,65.84,0.148
9/30/16 5:06 PM,65.84,0.151
9/30/16 5:07 PM,65.822,0.148
9/30/16 5:08 PM,65.822,0.149
9/30/16 5:09 PM,65.822,0.147
9/30/16 5:10 PM,65.822,0.148
9/30/16 5:11 PM,65.822,0.146
9/30/16 5:12 PM,65.822,0.143
9/30/16 5:13 PM,65.786,0.14
9/30/16 5:14 PM,65.786,0.142
9/30/16 5:15 PM,65.786,0.144
9/30/16 5:16 PM,65.786,0.147
9/30/16 5:17 PM,65.804,0.146
9/30/16 5:18 PM,65.786,0.147
9/30/16 5:19 PM,65.768,0.148
9/30/16 5:20 PM,65.786,0.148
9/30/16 5:21 PM,65.786,0.149
9/30/16 5:22 PM,65.768,0.148
9/30/16 5:23 PM,65.786,0.146
9/30/16 5:24 PM,65.768,0.146
9/30/16 5:25 PM,65.75,0.145
9/30/16 5:26 PM,65.75,0.142
9/30/16 5:27 PM,65.75,0.14
9/30/16 5:28 PM,65.75,0.141
9/30/16 5:29 PM,65.75,0.14
9/30/16 5:30 PM,65.732,0.142
9/30/16 5:31 PM,65.714,0.145
9/30/16 5:32 PM,65.714,0.144
9/30/16 5:33 PM,65.696,0.145
9/30/16 5:34 PM,65.696,0.146
9/30/16 5:35 PM,65.696,0.145
9/30/16 5:36 PM,65.696,0.144
9/30/16 5:37 PM,65.696,0.147
9/30/16 5:38 PM,65.696,0.147
9/30/16 5:39 PM,65.696,0.147
9/30/16 5:40 PM,65.696,0.15
9/30/16 5:41 PM,65.678,0.152
9/30/16 5:42 PM,65.678,0.152
9/30/16 5:43 PM,65.678,0.15
9/30/16 5:44 PM,65.678,0.153
9/30/16 5:45 PM,65.678,0.153
9/30/16 5:46 PM,65.66,0.153
9/30/16 5:47 PM,65.642,0.155
9/30/16 5:48 PM,65.642,0.153
9/30/16 5:49 PM,65.642,0.155
9/30/16 5:50 PM,65.642,0.154
9/30/16 5:51 PM,65.624,0.156
9/30/16 5:52 PM,65.624,0.157
9/30/16 5:53 PM,65.624,0.155
9/30/16 5:54 PM,65.624,0.154
9/30/16 5:55 PM,65.606,0.155
9/30/16 5:56 PM,65.606,0.155
9/30/16 5:57 PM,65.606,0.155
9/30/16 5:58 PM,65.606,0.155
9/30/16 5:59 PM,65.606,0.156
9/30/16 6:00 PM,65.588,0.155
9/30/16 6:01 PM,65.588,0.153
9/30/16 6:02 PM,65.588,0.152
9/30/16 6:03 PM,65.57,0.152
9/30/16 6:04 PM,65.57,0.151
9/30/16 6:05 PM,65.57,0.151
9/30/16 6:06 PM,65.57,0.152
9/30/16 6:07 PM,65.57,0.149
9/30/16 6:08 PM,65.552,0.15
9/30/16 6:09 PM,65.552,0.153
9/30/16 6:10 PM,65.552,0.15
9/30/16 6:11 PM,65.552,0.15
9/30/16 6:12 PM,65.552,0.15
9/30/16 6:13 PM,65.534,0.149
9/30/16 6:14 PM,65.534,0.151
9/30/16 6:15 PM,65.534,0.15
9/30/16 6:16 PM,65.516,0.15
9/30/16 6:17 PM,65.516,0.149
9/30/16 6:18 PM,65.516,0.148
9/30/16 6:19 PM,65.516,0.15
9/30/16 6:20 PM,65.498,0.149
9/30/16 6:21 PM,65.498,0.15
9/30/16 6:22 PM,65.498,0.149
9/30/16 6:23 PM,65.48,0.148
9/30/16 6:24 PM,65.48,0.149
9/30/16 6:25 PM,65.48,0.149
9/30/16 6:26 PM,65.48,0.148
9/30/16 6:27 PM,65.48,0.147
9/30/16 6:28 PM,65.462,0.147
9/30/16 6:29 PM,65.462,0.146
9/30/16 6:30 PM,65.462,0.147
9/30/16 6:31 PM,65.444,0.148
9/30/16 6:32 PM,65.444,0.149
9/30/16 6:33 PM,65.426,0.146
9/30/16 6:34 PM,65.426,0.148
9/30/16 6:35 PM,65.426,0.148
9/30/16 6:36 PM,65.426,0.148
9/30/16 6:37 PM,65.408,0.149
9/30/16 6:38 PM,65.408,0.15
9/30/16 6:39 PM,65.408,0.148
9/30/16 6:40 PM,65.39,0.148
9/30/16 6:41 PM,65.39,0.145
9/30/16 6:42 PM,65.39,0.142
9/30/16 6:43 PM,65.39,0.142
9/30/16 6:44 PM,65.372,0.144
9/30/16 6:45 PM,65.372,0.147
9/30/16 6:46 PM,65.372,0.149
9/30/16 6:47 PM,65.372,0.152
9/30/16 6:48 PM,65.372,0.153
9/30/16 6:49 PM,65.354,0.153
9/30/16 6:50 PM,65.336,0.151
9/30/16 6:51 PM,65.354,0.149
9/30/16 6:52 PM,65.336,0.152
9/30/16 6:53 PM,65.336,0.153
9/30/16 6:54 PM,65.336,0.153
9/30/16 6:55 PM,65.336,0.152
9/30/16 6:56 PM,65.318,0.15
9/30/16 6:57 PM,65.318,0.152
9/30/16 6:58 PM,65.3,0.15
9/30/16 6:59 PM,65.3,0.149
9/30/16 7:00 PM,65.3,0.149
9/30/16 7:01 PM,65.3,0.151
9/30/16 7:02 PM,65.3,0.15
9/30/16 7:03 PM,65.282,0.148
9/30/16 7:04 PM,65.282,0.149
9/30/16 7:05 PM,65.282,0.149
9/30/16 7:06 PM,65.264,0.149
9/30/16 7:07 PM,65.264,0.148
9/30/16 7:08 PM,65.264,0.147
9/30/16 7:09 PM,65.264,0.147
9/30/16 7:10 PM,65.246,0.146
9/30/16 7:11 PM,65.246,0.145
9/30/16 7:12 PM,65.246,0.147
9/30/16 7:13 PM,65.246,0.147
9/30/16 7:14 PM,65.246,0.146
9/30/16 7:15 PM,65.228,0.146
9/30/16 7:16 PM,65.228,0.145
9/30/16 7:17 PM,65.228,0.147
9/30/16 7:18 PM,65.228,0.148
9/30/16 7:19 PM,65.21,0.149
9/30/16 7:20 PM,65.21,0.147
9/30/16 7:21 PM,65.192,0.146
9/30/16 7:22 PM,65.192,0.146
9/30/16 7:23 PM,65.192,0.145
9/30/16 7:24 PM,65.192,0.146
9/30/16 7:25 PM,65.192,0.145
9/30/16 7:26 PM,65.174,0.144
9/30/16 7:27 PM,65.174,0.144
9/30/16 7:28 PM,65.174,0.143
9/30/16 7:29 PM,65.156,0.145
9/30/16 7:30 PM,65.156,0.144
9/30/16 7:31 PM,65.156,0.142
9/30/16 7:32 PM,65.156,0.142
9/30/16 7:33 PM,65.156,0.142
9/30/16 7:34 PM,65.138,0.142
9/30/16 7:35 PM,65.138,0.14
9/30/16 7:36 PM,65.138,0.138
9/30/16 7:37 PM,65.12,0.138
9/30/16 7:38 PM,65.12,0.138
9/30/16 7:39 PM,65.12,0.138
9/30/16 7:40 PM,65.12,0.138
9/30/16 7:41 PM,65.12,0.136
9/30/16 7:42 PM,65.12,0.134
9/30/16 7:43 PM,65.12,0.135
9/30/16 7:44 PM,65.102,0.135
9/30/16 7:45 PM,65.102,0.137
9/30/16 7:46 PM,65.102,0.135
9/30/16 7:47 PM,65.102,0.135
9/30/16 7:48 PM,65.102,0.137
9/30/16 7:49 PM,65.084,0.136
9/30/16 7:50 PM,65.084,0.137
9/30/16 7:51 PM,65.084,0.135
9/30/16 7:52 PM,65.066,0.137
9/30/16 7:53 PM,65.066,0.135
9/30/16 7:54 PM,65.066,0.136
9/30/16 7:55 PM,65.066,0.138
9/30/16 7:56 PM,65.066,0.139
9/30/16 7:57 PM,65.048,0.14
9/30/16 7:58 PM,65.048,0.139
9/30/16 7:59 PM,65.048,0.141
9/30/16 8:00 PM,65.048,0.141
9/30/16 8:01 PM,65.03,0.142
9/30/16 8:02 PM,65.03,0.142
9/30/16 8:03 PM,65.03,0.143
9/30/16 8:04 PM,65.03,0.141
9/30/16 8:05 PM,65.03,0.141
9/30/16 8:06 PM,65.012,0.138
9/30/16 8:07 PM,65.012,0.138
9/30/16 8:08 PM,65.012,0.137
9/30/16 8:09 PM,65.012,0.137
9/30/16 8:10 PM,64.994,0.137
9/30/16 8:11 PM,64.994,0.137
9/30/16 8:12 PM,64.994,0.141
9/30/16 8:13 PM,64.976,0.142
9/30/16 8:14 PM,64.976,0.143
9/30/16 8:15 PM,64.976,0.142
9/30/16 8:16 PM,64.976,0.143
9/30/16 8:17 PM,64.958,0.14
9/30/16 8:18 PM,64.958,0.14
9/30/16 8:19 PM,64.958,0.142
9/30/16 8:20 PM,64.958,0.14
9/30/16 8:21 PM,64.958,0.14
9/30/16 8:22 PM,64.94,0.141
9/30/16 8:23 PM,64.958,0.139
9/30/16 8:24 PM,64.94,0.141
9/30/16 8:25 PM,64.94,0.139
